0:1	Account: xebmt004	 Name: XeÙN­ícÙMÝa3	 Level: 92	 IP Address: 27.79.43.143 : 53348
17:19	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 101	 IP Address: 14.174.119.34 : 49753
17:19	Account: minhvu25091990	 Name: Kamikaze	 Level: 82	 IP Address: 116.110.119.64 : 51241
17:19	Account: dophohk	 Name: ViSonDao	 Level: 80	 IP Address: 118.68.135.141 : 49936
17:19	Account: minhvu25091990	 Name: DocXinh2	 Level: 80	 IP Address: 116.110.119.64 : 51248
17:19	Account: dophoi1	 Name: PhoiEpDo	 Level: 80	 IP Address: 118.68.135.141 : 49939
17:19	Account: ngocbichdm	 Name: ExciTer	 Level: 85	 IP Address: 113.176.144.109 : 52455
17:20	Account: minhvu25091990	 Name: DocXinh	 Level: 80	 IP Address: 116.110.119.64 : 51252
17:20	Account: saluci	 Name: DocXinh3	 Level: 80	 IP Address: 116.110.119.64 : 51256
17:20	Account: luukt53	 Name: NgoalongVD	 Level: 116	 IP Address: 123.25.218.214 : 57406
17:20	Account: saluci	 Name: DocXinh5	 Level: 80	 IP Address: 116.110.119.64 : 51260
17:20	Account: luukt53	 Name: NgoalongVD	 Level: 116	 IP Address: 123.25.218.214 : 57422
17:21	Account: luukt53	 Name: NgoalongVD	 Level: 116	 IP Address: 123.25.218.214 : 57431
17:21	Account: saluci	 Name: DocXinh5	 Level: 80	 IP Address: 116.110.119.64 : 13142
17:22	Account: huynhtrongtri14	 Name: Daccacloai	 Level: 80	 IP Address: 42.119.136.199 : 53519
17:22	Account: nonhandophoi	 Name: DoNgon	 Level: 80	 IP Address: 118.68.135.141 : 49943
17:26	Account: nonhangiudo	 Name: ThuyTinhTinhHong	 Level: 80	 IP Address: 118.68.135.141 : 49949
17:30	Account: nonhandovip	 Name: LayÙPhoi	 Level: 80	 IP Address: 118.68.135.141 : 49954
17:33	Account: nonhandophoi	 Name: DoPhoi1	 Level: 80	 IP Address: 118.68.135.141 : 49958
17:33	Account: luukt53	 Name: NgoalongVD	 Level: 116	 IP Address: 123.25.218.214 : 57625
17:33	Account: nonhandophoi	 Name: DoNgon	 Level: 80	 IP Address: 118.68.135.141 : 49960
17:33	Account: nonhandovip	 Name: LayÙPhoi	 Level: 80	 IP Address: 118.68.135.141 : 49963
17:37	Account: luukt53	 Name: NgoalongVD	 Level: 116	 IP Address: 123.25.218.214 : 57678
17:37	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 103	 IP Address: 171.232.181.167 : 53805
17:38	Account: vubluish1	 Name: vipngamy	 Level: 86	 IP Address: 42.115.138.49 : 49252
17:38	Account: vubluish	 Name: truongchannhan	 Level: 90	 IP Address: 42.115.138.49 : 56733
17:38	Account: vubluish2	 Name: hoalongcaka	 Level: 85	 IP Address: 42.115.138.49 : 5276
17:40	Account: dophohk	 Name: HoangKim	 Level: 80	 IP Address: 118.68.135.141 : 49969
17:47	Account: dophohk	 Name: ViSonDao	 Level: 80	 IP Address: 118.68.135.141 : 50014
17:47	Account: dophoi1	 Name: PhoiEpDo	 Level: 80	 IP Address: 118.68.135.141 : 50016
17:47	Account: nonhandophoi	 Name: DoNgon	 Level: 80	 IP Address: 118.68.135.141 : 50019
17:52	Account: huy100	 Name: TiÓuLýPhiTiªu	 Level: 80	 IP Address: 171.232.181.167 : 54036
17:54	Account: huy1714	 Name: B¨ngÙThÇn	 Level: 83	 IP Address: 171.232.181.167 : 54044
17:56	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 98	 IP Address: 118.68.135.141 : 50026
17:56	Account: nonhangiudo	 Name: NgocBoiDayChuyen	 Level: 80	 IP Address: 118.68.135.141 : 50028
17:57	Account: huynhtrongtri14	 Name: DoPhoHoangKim1	 Level: 80	 IP Address: 42.119.136.199 : 53540
17:57	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 95	 IP Address: 42.119.136.199 : 53542
17:58	Account: ribi02	 Name: RIBI02	 Level: 101	 IP Address: 14.167.83.83 : 1487
17:58	Account: nonhandophoi	 Name: DayChuyenNgocBoi	 Level: 80	 IP Address: 118.68.135.141 : 50032
17:59	Account: huy100	 Name: Machine2	 Level: 85	 IP Address: 171.232.181.167 : 54058
17:59	Account: nonhandophoi	 Name: DoPhoi1	 Level: 80	 IP Address: 118.68.135.141 : 50035
18:2	Account: dophohk	 Name: HoangKim	 Level: 80	 IP Address: 118.68.135.141 : 50039
18:3	Account: huy101	 Name: Ngò§écHµnhKinh	 Level: 90	 IP Address: 171.232.181.167 : 54079
18:4	Account: huy102	 Name: Phoiep	 Level: 80	 IP Address: 171.232.181.167 : 54084
18:5	Account: huy103	 Name: Bosssssssss	 Level: 80	 IP Address: 171.232.181.167 : 54089
18:5	Account: huy1713	 Name: Machine3	 Level: 85	 IP Address: 171.232.181.167 : 54091
18:6	Account: huynhtrongtri14	 Name: Daccacloai	 Level: 80	 IP Address: 42.119.136.199 : 53549
18:6	Account: huy1715	 Name: Machine1	 Level: 85	 IP Address: 171.232.181.167 : 54095
18:7	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 98	 IP Address: 116.99.167.107 : 52405
18:7	Account: thoakhungzz1	 Name: NgäcKúL©n	 Level: 90	 IP Address: 116.99.167.107 : 52407
18:8	Account: huy100	 Name: Machine2	 Level: 85	 IP Address: 171.232.181.167 : 54103
18:8	Account: huy101	 Name: Ngò§écHµnhKinh	 Level: 90	 IP Address: 171.232.181.167 : 54105
18:9	Account: xebmt3	 Name: eeeeeeerr	 Level: 80	 IP Address: 171.232.181.167 : 54109
18:9	Account: ngocbichtn	 Name: ExciTerTN	 Level: 1	 IP Address: 113.176.144.109 : 52694
18:9	Account: xebmt3	 Name: rfrfrrr	 Level: 80	 IP Address: 171.232.181.167 : 54111
18:10	Account: xebmt3	 Name: huaddidi	 Level: 80	 IP Address: 171.232.181.167 : 54117
18:10	Account: xebmt4	 Name: chisanboxx	 Level: 80	 IP Address: 171.232.181.167 : 54121
18:11	Account: xebmt4	 Name: djdjdee	 Level: 80	 IP Address: 171.232.181.167 : 54125
18:11	Account: xebmt4	 Name: fsanndnd	 Level: 80	 IP Address: 171.232.181.167 : 54127
18:11	Account: xebmt5	 Name: chuado	 Level: 80	 IP Address: 171.232.181.167 : 54130
18:12	Account: xebmt5	 Name: chuadodo	 Level: 80	 IP Address: 171.232.181.167 : 54136
18:12	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 95	 IP Address: 42.119.136.199 : 53552
18:15	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 100	 IP Address: 116.99.167.107 : 52537
18:16	Account: thoakhungz6	 Name: CùcÙKúÙBèÙL¸o	 Level: 97	 IP Address: 116.99.167.107 : 52540
18:17	Account: thoakhungs1	 Name: Boss01	 Level: 80	 IP Address: 116.99.167.107 : 52544
18:17	Account: thoakhungs1	 Name: Boss03	 Level: 80	 IP Address: 116.99.167.107 : 52546
18:17	Account: hieuham1996	 Name: TriÖuÙTöÙLong	 Level: 101	 IP Address: 171.234.111.116 : 49178
18:20	Account: xebmt5	 Name: gtgt2gtgt	 Level: 80	 IP Address: 171.232.181.167 : 54160
18:20	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 90	 IP Address: 116.99.167.107 : 52552
18:21	Account: xebmt6	 Name: ggiiuddo	 Level: 80	 IP Address: 171.232.181.167 : 54170
18:22	Account: nonhanvd	 Name: Vâ§angÙCh©nÙNh©n	 Level: 87	 IP Address: 118.68.135.141 : 50195
18:22	Account: thoakhungzz1	 Name: NgäcKúL©n	 Level: 90	 IP Address: 116.99.167.107 : 52555
18:27	Account: thoakhungzz1	 Name: NgäcKúL©n	 Level: 90	 IP Address: 116.99.167.107 : 52560
18:29	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 100	 IP Address: 14.174.119.34 : 50127
18:29	Account: hieuham1997	 Name: QuanÙV©nÙTr­êng	 Level: 89	 IP Address: 171.234.111.116 : 49748
18:30	Account: hieuham1998	 Name: HoaR¬iÙCöaPhËt	 Level: 89	 IP Address: 171.234.111.116 : 49776
18:31	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 100	 IP Address: 14.174.119.34 : 50132
18:31	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 100	 IP Address: 14.174.119.34 : 50130
18:31	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 95	 IP Address: 42.119.136.199 : 53568
18:31	Account: hieuham1999	 Name: Tr­¬ngÙTamÙPhong	 Level: 91	 IP Address: 171.234.111.116 : 49794
18:31	Account: ribi01	 Name: RiBi01	 Level: 104	 IP Address: 14.167.83.83 : 3153
18:31	Account: hieuham1994	 Name: §écC«ÙCÇuB¹i	 Level: 82	 IP Address: 171.234.111.116 : 49796
18:31	Account: hieuham1995	 Name: C«ÙC«ÙSyÙT×nh	 Level: 90	 IP Address: 171.234.111.116 : 49798
18:31	Account: ribi02	 Name: RIBI02	 Level: 101	 IP Address: 14.167.83.83 : 3916
18:34	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 100	 IP Address: 116.99.167.107 : 52564
18:34	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 101	 IP Address: 58.186.80.8 : 50385
18:34	Account: sangtpbrvt	 Name: SangTp	 Level: 107	 IP Address: 14.164.182.254 : 52826
18:34	Account: thoakhungss1	 Name: Khodo1	 Level: 80	 IP Address: 116.99.167.107 : 52567
18:35	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 100	 IP Address: 58.186.80.8 : 50394
18:35	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 90	 IP Address: 116.99.167.107 : 52569
18:35	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 102	 IP Address: 58.186.80.8 : 50397
18:36	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 100	 IP Address: 58.186.80.8 : 50400
18:37	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 100	 IP Address: 58.186.80.8 : 50403
18:39	Account: ribi02	 Name: RiBi02	 Level: 80	 IP Address: 14.167.83.83 : 14923
18:40	Account: thoakhungs1	 Name: Boss01	 Level: 80	 IP Address: 116.99.167.107 : 52572
18:40	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 101	 IP Address: 27.79.43.143 : 49843
18:40	Account: thoakhungs1	 Name: Boss03	 Level: 80	 IP Address: 116.99.167.107 : 52575
18:40	Account: thoakhungs3	 Name: Boss04	 Level: 80	 IP Address: 116.99.167.107 : 52578
18:41	Account: thoakhungs3	 Name: HiepDam	 Level: 80	 IP Address: 116.99.167.107 : 52580
18:41	Account: building1987	 Name: TayÙCh¬iÙBèÙGiµ	 Level: 80	 IP Address: 27.79.43.143 : 49852
18:43	Account: ribi02	 Name: RIBI02	 Level: 101	 IP Address: 14.167.83.83 : 21260
18:50	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 101	 IP Address: 27.79.43.143 : 49919
18:52	Account: thoakhungss1	 Name: Khodo1	 Level: 80	 IP Address: 116.99.167.107 : 52589
18:55	Account: thoakhungzz2	 Name: NM®Çubß	 Level: 89	 IP Address: 116.99.167.107 : 52591
18:56	Account: thoakhungzz4	 Name: H¾cKúL©n	 Level: 90	 IP Address: 116.99.167.107 : 52595
18:56	Account: luukt53	 Name: NgoalongVD	 Level: 116	 IP Address: 123.25.218.214 : 54832
18:56	Account: thoakhungz6	 Name: CùcÙKúÙBèÙL¸o	 Level: 97	 IP Address: 116.99.167.107 : 52597
18:57	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 98	 IP Address: 116.99.167.107 : 52599
18:58	Account: thoakhungs1	 Name: Boss01	 Level: 80	 IP Address: 116.99.167.107 : 52601
18:58	Account: thoakhungs1	 Name: Boss03	 Level: 80	 IP Address: 116.99.167.107 : 52603
18:58	Account: thoakhungs1	 Name: Boss02	 Level: 80	 IP Address: 116.99.167.107 : 52605
18:58	Account: thoakhungs2	 Name: FZ1200	 Level: 83	 IP Address: 116.99.167.107 : 52607
19:0	Account: xebmt6	 Name: f2rf2r2fr	 Level: 80	 IP Address: 171.232.181.167 : 54336
19:1	Account: xebmt6	 Name: 2r22rg2rg	 Level: 80	 IP Address: 171.232.181.167 : 54339
19:2	Account: thoakhungzz1	 Name: NgäcKúL©n	 Level: 90	 IP Address: 116.99.167.107 : 52710
19:2	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 98	 IP Address: 116.99.167.107 : 52714
19:3	Account: thoakhungzz3	 Name: Ho¶KúL©n	 Level: 91	 IP Address: 116.99.167.107 : 52716
19:3	Account: thoakhungzz4	 Name: H¾cKúL©n	 Level: 90	 IP Address: 116.99.167.107 : 52718
19:3	Account: thoakhungzz5	 Name: FangLßiCøt	 Level: 90	 IP Address: 116.99.167.107 : 52720
19:4	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 101	 IP Address: 116.99.167.107 : 52722
19:5	Account: sangtpbrvt1	 Name: SangTp111	 Level: 93	 IP Address: 14.164.182.254 : 52888
19:5	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 98	 IP Address: 118.68.135.141 : 50309
19:5	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 90	 IP Address: 116.99.167.107 : 52724
19:5	Account: thangvl1	 Name: DocDoc1	 Level: 80	 IP Address: 183.81.86.145 : 29091
19:5	Account: thangvl5	 Name: 5TLSuco	 Level: 102	 IP Address: 183.81.86.145 : 29103
19:5	Account: thangvl6	 Name: 6Vâ®ang	 Level: 98	 IP Address: 183.81.86.145 : 29106
19:6	Account: thangvl7	 Name: 7NgaMiBuffBuff	 Level: 96	 IP Address: 183.81.86.145 : 29111
19:6	Account: thangvl8	 Name: 8ThóyYªnTû	 Level: 97	 IP Address: 183.81.86.145 : 29118
19:6	Account: thangvl9	 Name: 9§écV«Biªn	 Level: 98	 IP Address: 183.81.86.145 : 29127
19:6	Account: thangvl10	 Name: 10HáaCaCa	 Level: 98	 IP Address: 183.81.86.145 : 29129
19:7	Account: thoakhungzz1	 Name: NgäcKúL©n	 Level: 90	 IP Address: 116.99.167.107 : 52805
19:7	Account: nam92hd6	 Name: Gi÷ÙR¸c01	 Level: 80	 IP Address: 171.234.111.233 : 2726
19:7	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 98	 IP Address: 116.99.167.107 : 52807
19:7	Account: thoakhungzz3	 Name: Ho¶KúL©n	 Level: 91	 IP Address: 116.99.167.107 : 52809
19:8	Account: thoakhungzz4	 Name: H¾cKúL©n	 Level: 90	 IP Address: 116.99.167.107 : 52811
19:8	Account: quocbaobp	 Name: §¹iÙThiÕuÙGia	 Level: 115	 IP Address: 27.79.43.143 : 49953
19:8	Account: thoakhungzz5	 Name: FangLßiCøt	 Level: 90	 IP Address: 116.99.167.107 : 52813
19:8	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 90	 IP Address: 116.99.167.107 : 52815
19:8	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 105	 IP Address: 1.55.227.146 : 51428
19:9	Account: nam92hd5	 Name: CuÙChäcÙNg­îc	 Level: 93	 IP Address: 171.234.111.233 : 4825
19:9	Account: sangtpbrvt2	 Name: SangTp222	 Level: 93	 IP Address: 14.164.182.254 : 52892
19:9	Account: xebmt001	 Name: XeÙN­ícÙMÝa	 Level: 92	 IP Address: 27.79.43.143 : 49957
19:9	Account: xebmt002	 Name: XeÙN­ícÙMÝa2	 Level: 92	 IP Address: 27.79.43.143 : 49959
19:11	Account: sangtpbrvt3	 Name: SangTp333	 Level: 91	 IP Address: 14.164.182.254 : 52896
19:12	Account: sangtpbrvt4	 Name: SangTp444	 Level: 92	 IP Address: 14.164.182.254 : 52898
19:17	Account: huy100	 Name: TiÓuLýPhiTiªu	 Level: 80	 IP Address: 171.232.181.167 : 54436
19:17	Account: sangtpbrvt5	 Name: SangTp5	 Level: 80	 IP Address: 14.164.182.254 : 52903
19:17	Account: huy101	 Name: Ngò§écHµnhKinh	 Level: 90	 IP Address: 171.232.181.167 : 54439
19:18	Account: sangtpbrvt5	 Name: SangTp555	 Level: 84	 IP Address: 14.164.182.254 : 52905
19:18	Account: huy102	 Name: Phoiep	 Level: 80	 IP Address: 171.232.181.167 : 54441
19:18	Account: sangtpbrvt5	 Name: Sangdsdfsdf	 Level: 80	 IP Address: 14.164.182.254 : 52907
19:18	Account: sangtpbrvt6	 Name: SangTp666	 Level: 91	 IP Address: 14.164.182.254 : 52910
19:19	Account: sangtpbrvt7	 Name: sdfdfsdfsdf	 Level: 80	 IP Address: 14.164.182.254 : 52912
19:19	Account: sangtpbrvt7	 Name: SangTpaaa	 Level: 80	 IP Address: 14.164.182.254 : 52914
19:19	Account: sangtpbrvt5	 Name: SangTp5	 Level: 80	 IP Address: 14.164.182.254 : 52918
19:20	Account: huynhtrongtri14	 Name: DoPhoHoangKim1	 Level: 80	 IP Address: 42.119.136.199 : 53592
19:21	Account: phamtungdhv1	 Name: ZzTungpszZ	 Level: 91	 IP Address: 42.116.138.135 : 59431
19:21	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 96	 IP Address: 42.119.136.199 : 53594
19:22	Account: phamtungdhv1	 Name: ZzTungpszZ	 Level: 91	 IP Address: 42.116.138.135 : 59438
19:24	Account: sangtpbrvt5	 Name: SangTp555	 Level: 84	 IP Address: 14.164.182.254 : 52922
19:24	Account: sangtpbrvt5	 Name: Sangdsdfsdf	 Level: 80	 IP Address: 14.164.182.254 : 52924
19:25	Account: sangtpbrvt6	 Name: SangTp666	 Level: 91	 IP Address: 14.164.182.254 : 52926
19:26	Account: sangtpbrvt8	 Name: SangTpZZZ	 Level: 80	 IP Address: 14.164.182.254 : 52932
19:26	Account: sangtpbrvt9	 Name: SangTpqqq	 Level: 80	 IP Address: 14.164.182.254 : 52934
19:27	Account: xebmt1	 Name: Sanboxx	 Level: 80	 IP Address: 27.79.43.143 : 50112
19:28	Account: voanhkhoa	 Name: Ph¸Gi¸p§écC«	 Level: 82	 IP Address: 27.2.129.199 : 27347
19:40	Account: xuxuka5	 Name: SenNa05	 Level: 80	 IP Address: 42.118.236.167 : 58959
19:40	Account: xuxuka6	 Name: SenNa06	 Level: 80	 IP Address: 42.118.236.167 : 22839
19:40	Account: xuxuka7	 Name: SenNa07	 Level: 80	 IP Address: 42.118.236.167 : 22700
19:40	Account: xuxuka8	 Name: SenNa08	 Level: 80	 IP Address: 42.118.236.167 : 4405
19:41	Account: xuxuka9	 Name: SenNa09	 Level: 80	 IP Address: 42.118.236.167 : 39455
19:41	Account: xuxuka10	 Name: SenNa010	 Level: 80	 IP Address: 42.118.236.167 : 21996
19:42	Account: banhang05	 Name: Xuka05	 Level: 80	 IP Address: 42.118.236.167 : 51376
19:45	Account: xuxuka3	 Name: SenNa03	 Level: 80	 IP Address: 42.118.236.167 : 9380
19:46	Account: xuxuka18	 Name: SenNa18	 Level: 1	 IP Address: 42.118.236.167 : 12677
19:47	Account: huy102	 Name: Phoiep	 Level: 80	 IP Address: 171.232.181.167 : 54630
19:47	Account: xuxuka3	 Name: SenNa03	 Level: 80	 IP Address: 42.118.236.167 : 3270
19:47	Account: xuxuka18	 Name: SenNa18	 Level: 80	 IP Address: 42.118.236.167 : 49674
19:48	Account: huy102	 Name: Phoiep	 Level: 80	 IP Address: 171.232.181.167 : 54632
19:49	Account: thangvl5	 Name: 5TLSuco	 Level: 102	 IP Address: 183.81.86.145 : 29353
19:50	Account: thangvl6	 Name: 6Vâ®ang	 Level: 98	 IP Address: 183.81.86.145 : 29356
19:50	Account: thangvl7	 Name: 7NgaMiBuffBuff	 Level: 96	 IP Address: 183.81.86.145 : 29359
19:50	Account: thangvl8	 Name: 8ThóyYªnTû	 Level: 97	 IP Address: 183.81.86.145 : 29363
19:50	Account: minhtrand22	 Name: sanboss5	 Level: 80	 IP Address: 58.186.80.8 : 51204
19:50	Account: nam92hd7	 Name: Gi÷ÙR¸cÙNo1	 Level: 1	 IP Address: 171.234.111.233 : 2839
19:50	Account: minhtrand23	 Name: sanboss8	 Level: 80	 IP Address: 58.186.80.8 : 51206
19:50	Account: thangvl9	 Name: 9§écV«Biªn	 Level: 98	 IP Address: 183.81.86.145 : 29365
19:50	Account: thangvl10	 Name: 10HáaCaCa	 Level: 99	 IP Address: 183.81.86.145 : 29369
19:54	Account: ngocbichtn	 Name: ExciTerTN	 Level: 94	 IP Address: 113.176.144.109 : 53329
19:55	Account: sangtpbrvt5	 Name: SangTp5	 Level: 80	 IP Address: 14.164.182.254 : 52965
19:58	Account: minhtrand7	 Name: 3143242	 Level: 80	 IP Address: 58.186.80.8 : 51254
20:0	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 104	 IP Address: 171.232.181.167 : 54642
20:0	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 102	 IP Address: 27.79.43.143 : 50154
20:2	Account: huy102	 Name: Phoiep	 Level: 80	 IP Address: 171.232.181.167 : 54646
20:5	Account: nam92hd7	 Name: Gi÷ÙR¸cÙNo1	 Level: 80	 IP Address: 171.234.111.233 : 5023
20:7	Account: ngocbichnd	 Name: ExciterND	 Level: 80	 IP Address: 113.176.144.109 : 53396
20:7	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 96	 IP Address: 118.68.135.141 : 50415
20:10	Account: ribi02	 Name: RIBI02	 Level: 101	 IP Address: 14.167.83.83 : 57024
20:10	Account: luukt53	 Name: NgoalongVD	 Level: 116	 IP Address: 123.25.218.214 : 59225
20:11	Account: building1987	 Name: TayÙCh¬iÙBèÙGiµÙ	 Level: 80	 IP Address: 27.79.43.143 : 50168
20:11	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 112	 IP Address: 118.68.135.141 : 50427
20:11	Account: sangtpbrvt5	 Name: SangTp5	 Level: 80	 IP Address: 14.164.182.254 : 52998
20:11	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 98	 IP Address: 118.68.135.141 : 50429
20:11	Account: sangtpbrvt5	 Name: Sangdsdfsdf	 Level: 80	 IP Address: 14.164.182.254 : 53002
20:12	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 96	 IP Address: 118.68.135.141 : 50432
20:12	Account: nonhantn1	 Name: Th¸nhÙC«	 Level: 95	 IP Address: 118.68.135.141 : 50434
20:13	Account: thangvl5	 Name: 5TLSuco	 Level: 102	 IP Address: 183.81.86.145 : 29512
20:13	Account: nonhanvd	 Name: Vâ§angÙCh©nÙNh©n	 Level: 87	 IP Address: 118.68.135.141 : 50437
20:14	Account: nonhantn	 Name: HµnÙL©mÙNhi	 Level: 93	 IP Address: 118.68.135.141 : 50439
20:15	Account: building1987	 Name: TayÙCh¬iÙBèÙGiµÙ	 Level: 80	 IP Address: 27.79.43.143 : 50183
20:15	Account: thangvl10	 Name: 10HáaCaCa	 Level: 99	 IP Address: 183.81.86.145 : 29535
20:15	Account: ngocbichnd	 Name: ExciterND	 Level: 80	 IP Address: 113.176.144.109 : 53459
20:16	Account: luukt56	 Name: NgoalongND	 Level: 93	 IP Address: 123.25.218.214 : 59362
20:17	Account: thangvl8	 Name: 8ThóyYªnTû	 Level: 97	 IP Address: 183.81.86.145 : 29546
20:18	Account: banhang	 Name: 0988207491	 Level: 80	 IP Address: 1.55.227.146 : 28265
20:19	Account: thangvl6	 Name: 6Vâ®ang	 Level: 98	 IP Address: 183.81.86.145 : 29562
20:20	Account: ngocbichnm	 Name: ExciterNM	 Level: 80	 IP Address: 113.176.144.109 : 53526
20:20	Account: xebmt9	 Name: chauddoodd	 Level: 80	 IP Address: 27.79.43.143 : 50206
20:21	Account: luukt57	 Name: ruongdonl01	 Level: 80	 IP Address: 123.25.218.214 : 59437
20:23	Account: ngocbichnm	 Name: ExciterNM	 Level: 80	 IP Address: 113.176.144.109 : 53568
20:24	Account: voquynhnhu	 Name: B¶o®ao§åLong	 Level: 1	 IP Address: 27.2.129.199 : 27447
20:29	Account: phamtungdhv1	 Name: ZzTungpszZ	 Level: 91	 IP Address: 42.116.138.135 : 59984
20:32	Account: xebmt9	 Name: chuadodkd	 Level: 80	 IP Address: 27.79.43.143 : 50240
20:32	Account: luukt55	 Name: NgoalongCB	 Level: 96	 IP Address: 123.25.218.214 : 59606
20:32	Account: xebmt9	 Name: chaud121	 Level: 80	 IP Address: 27.79.43.143 : 50246
20:33	Account: luukt51	 Name: NgoaLongTN	 Level: 91	 IP Address: 123.25.218.214 : 59626
20:34	Account: xebmt7	 Name: chaudjd	 Level: 80	 IP Address: 27.79.43.143 : 50250
20:34	Account: luukt52	 Name: NgoalongTN	 Level: 92	 IP Address: 123.25.218.214 : 59639
20:37	Account: sangtpbrvt3	 Name: SangTp333	 Level: 91	 IP Address: 14.164.182.254 : 53062
20:39	Account: tranvinh01	 Name: Ù2SaoÙ1g¹ch	 Level: 101	 IP Address: 183.81.86.145 : 29704
20:40	Account: tranvinh02	 Name: HuúnhÙNi	 Level: 91	 IP Address: 183.81.86.145 : 29712
20:40	Account: banhang1	 Name: 0988207491t	 Level: 80	 IP Address: 1.55.227.146 : 50256
20:41	Account: tranvinh03	 Name: ItsÙMyLife	 Level: 90	 IP Address: 183.81.86.145 : 29722
20:41	Account: banhang1	 Name: 1234566789	 Level: 1	 IP Address: 1.55.227.146 : 53880
20:41	Account: tranvinh04	 Name: B­ímÙEmÙCãÙ§éc	 Level: 94	 IP Address: 183.81.86.145 : 29730
20:41	Account: nam92hd8	 Name: Gi÷ÙR¸cÙNo2	 Level: 1	 IP Address: 171.234.111.233 : 4016
20:42	Account: tranvinh05	 Name: 75ÙNhíÙMétÙNg­êi	 Level: 92	 IP Address: 183.81.86.145 : 29737
20:42	Account: tranvinh06	 Name: ThiªnÙ§ÞaÙV«ÙCù	 Level: 91	 IP Address: 183.81.86.145 : 29745
20:43	Account: luukt57	 Name: ruongdonl01	 Level: 80	 IP Address: 123.25.218.214 : 59779
20:43	Account: tranvinh01	 Name: Ù2SaoÙ1g¹ch	 Level: 101	 IP Address: 183.81.86.145 : 29760
20:43	Account: building1987	 Name: TayÙCh¬iÙBèÙGiµ	 Level: 80	 IP Address: 27.79.43.143 : 50283
20:43	Account: thangvl1	 Name: DocDoc1	 Level: 80	 IP Address: 183.81.86.145 : 29765
20:45	Account: nam92hd7	 Name: Gi÷ÙR¸cÙNo1	 Level: 81	 IP Address: 171.234.111.233 : 5653
20:46	Account: nam92hd	 Name: HáaThÇnÙV«Song	 Level: 102	 IP Address: 171.234.111.233 : 4038
20:46	Account: xebmt3	 Name: eeeeeeerr	 Level: 80	 IP Address: 27.79.43.143 : 50297
20:46	Account: xebmt003	 Name: XeÙN­ícÙMÝa2a	 Level: 92	 IP Address: 27.79.43.143 : 50299
20:49	Account: banhang1	 Name: 1234566789	 Level: 80	 IP Address: 1.55.227.146 : 46737
20:51	Account: xebmt004	 Name: XeÙN­ícÙMÝa3	 Level: 92	 IP Address: 27.79.43.143 : 50321
20:51	Account: luukt51	 Name: NgoaLongTN	 Level: 91	 IP Address: 123.25.218.214 : 59901
20:56	Account: luukt52	 Name: NgoalongTN	 Level: 92	 IP Address: 123.25.218.214 : 59975
20:56	Account: luukt54	 Name: NgoalongNM	 Level: 93	 IP Address: 123.25.218.214 : 59988
20:57	Account: luukt55	 Name: NgoalongCB	 Level: 96	 IP Address: 123.25.218.214 : 59999
